HS코드,MTI코드
2902110000,212090
2902420000,212090
2902600000,212090
2910100000,212090
2905310000,213010
2909410000,213010
2909491000,213010
2917361000,213020
2917370000,213030
2926100000,213040
2933710000,213050
3901101000,214001
3901109000,214001
3901300000,214001
3901200000,214002
3901201000,214002
3901209000,214002
3903110000,214003
3902100000,214004
3902300000,214004
3903190000,214005
3903901000,214005
3903300000,214006
3904100000,214007
2106909021,24390
2106909022,24390
2106909023,24390
2106909030,24390
407110000,24400
407190000,24400
407210000,24400
407290000,24400
407900000,24400
408110000,24400
408190000,24400
408910000,24400
408991000,24400
408999000,24400
410001000,24400
3501101000,24500
3501109000,24500
3501901110,24500
3501901190,24500
3501901200,24500
3501902000,24500
3502110000,24500
3502190000,24500
3502200000,24500
3502901000,24500
3502909000,24500
3503001010,24500
3503001020,24500
3503002000,24500
3503003000,24500
3504001010,24500
3504001020,24500
3504002010,24500
3504002020,24500
3504002030,24500
3504002090,24500
3504003000,24500
502100000,25000
502900000,25000
502902000,25000
502909000,25000
505100000,25000
505901000,25000
505909000,25000
511995011,25000
511995019,25000
511995020,25000
511995030,25000
511995090,25000
5101110000,25000
5101190000,25000
5101210000,25000
5101290000,25000
5101300000,25000
5102110000,25000
5102190000,25000
5102200000,25000
5103100000,25000
5103200000,25000
5103300000,25000
4403101000,31100
4403102000,31100
4403109000,31100
4403110000,31100
4403121000,31100
4403129000,31100
4403201000,31100
4403202000,31100
4403202010,31100
4403202020,31100
4403203000,31100
4403204000,31100
4403205000,31100
4403207000,31100
4403208000,31100
4403209000,31100
4403211000,31100
4403212000,31100
4403219000,31100
4403221000,31100
4403222000,31100
4403229000,31100
4403231000,31100
4403232000,31100
4403241000,31100
4403242000,31100
4403251000,31100
4403252000,31100
4403252010,31100
4403252020,31100
4403252090,31100
4403253000,31100
4403254000,31100
4403255000,31100
4403259000,31100
4403261000,31100
4403262000,31100
4403262010,31100
4403262020,31100
4403262090,31100
4403263000,31100
4403264000,31100
4403265000,31100
4403269000,31100
4403410000,31100
4403420000,31100
4403491000,31100
4403492000,31100
4403492010,31100
4403492020,31100
4403492030,31100
4403492040,31100
4403492090,31100
4403493000,31100
4403494000,31100
4403495000,31100
4403499000,31100
4403910000,31100
4403920000,31100
4403930000,31100
4403940000,31100
4403950000,31100
4403960000,31100
4403971000,31100
4403972000,31100
4403980000,31100
4403991010,31100
4403991020,31100
4403991040,31100
4403991050,31100
4403991090,31100
4403992000,31100
4403993010,31100
4403993020,31100
4403993030,31100
4403993040,31100
4403993050,31100
4403993060,31100
4403994000,31100
4403999000,31100
4403999011,31100
4403999012,31100
4403999019,31100
4403999090,31100
4407101000,31200
4407102000,31200
4407102010,31200
4407102020,31200
4407102090,31200
4407103000,31200
4407104000,31200
4407105000,31200
4407107000,31200
4407108000,31200
4407109000,31200
4407109010,31200
4407109090,31200
4407111000,31200
4407111010,31200
4407111020,31200
4407111090,31200
4407112000,31200
4407119000,31200
4407121000,31200
4407122000,31200
4407122010,31200
4407122020,31200
4407122090,31200
4407131000,31200
4407132000,31200
4407139000,31200
4407140000,31200
4407191000,31200
4407192010,31200
4407192020,31200
4407192090,31200
4407193000,31200
4407194000,31200
4407195000,31200
4407199000,31200
4407210000,31200
4407220000,31200
4407230000,31200
4407250000,31200
4407260000,31200
4407270000,31200
4407280000,31200
4407291000,31200
4407292000,31200
4407293000,31200
4407299000,31200
4407910000,31200
4407920000,31200
4407930000,31200
4407940000,31200
4407950000,31200
4407960000,31200
4407971000,31200
4407972000,31200
4407991010,31200
4407991020,31200
4407991040,31200
4407991090,31200
4407992000,31200
4407993010,31200
4407993020,31200
4407993040,31200
4407993050,31200
4407993060,31200
4407994000,31200
4407999000,31200
4407999010,31200
4407999090,31200
4412101010,31310
4412101020,31310
4412102000,31310
4412109010,31310
4412109090,31310
4412311000,31310
4412312000,31310
4412312010,31310
4412312090,31310
4412313000,31310
4412314000,31310
4412314010,31310
4412314011,31310
4412314019,31310
4412314020,31310
4412314021,31310
4412314029,31310
4412315000,31310
4412315010,31310
4412315090,31310
4412316000,31310
4412316010,31310
4412316090,31310
4412317000,31310
4412317010,31310
4412317090,31310
4412321000,31310
4412322000,31310
4412323000,31310
4412324000,31310
4412324010,31310
4412324020,31310
4412325000,31310
4412326000,31310
4412327000,31310
4412331000,31310
4412332000,31310
4412333000,31310
4412334010,31310
4412334020,31310
4412335000,31310
4412336000,31310
4412337000,31310
4412341000,31310
4412342000,31310
4412343000,31310
4412344010,31310
4412344020,31310
4412345000,31310
4412346000,31310
4412347000,31310
4412391000,31310
4412391010,31310
4412391090,31310
4412399000,31310
4412399010,31310
4412399090,31310
4412911000,31310
4412919110,31310
4412919190,31310
4412919910,31310
4412919990,31310
4412921000,31310
4412929110,31310
4412929190,31310
4412929910,31310
4412929990,31310
4412941000,31310
4412942000,31310
4412943000,31310
4412991000,31310
4412991011,31310
4412991019,31310
4412991021,31310
4412991029,31310
4412991031,31310
4412991039,31310
4412991041,31310
4412991042,31310
4412991043,31310
4412996911,31310
4412996919,31310
4412996991,31310
4412996999,31310
4412999100,31310
4412999110,31310
4412999111,31310
4412999119,31310
4412999190,31310
4412999191,31310
4412999199,31310
4412999211,31310
4412999219,31310
4412999291,31310
4412999299,31310
4412999910,31310
4412999911,31310
4412999919,31310
4412999990,31310
4412999991,31310
4412999999,31310
4412411000,31320
4412419000,31320
4412421000,31320
4412429000,31320
4412491000,31320
4412499000,31320
4412510000,31320
4412520000,31320
4412590000,31320
4408106000,31400
4408109100,31400
4408109200,31400
4408109910,31400
4408109920,31400
4408109930,31400
4408109940,31400
4408109950,31400
4408109960,31400
4408109970,31400
4408109990,31400
4408313000,31400
4408319011,31400
4408319012,31400
4408319019,31400
4408319021,31400
4408319022,31400
4408319029,31400
4408396000,31400
4408399011,31400
4408399012,31400
4408399019,31400
4408399021,31400
4408399022,31400
4408399029,31400
4408399031,31400
4408399032,31400
4408399039,31400
4408399041,31400
4408399042,31400
4408399049,31400
4408399051,31400
4408399052,31400
4408399059,31400
4408399091,31400
4408399092,31400
4408399099,31400
4408901000,31400
4408909150,31400
4408909160,31400
4408909191,31400
4408909192,31400
4408909193,31400
4408909194,31400
4408909195,31400
4408909199,31400
4408909210,31400
4408909220,31400
4408909290,31400
4408909370,31400
4408909380,31400
4408909391,31400
4408909392,31400
4408909393,31400
4408909394,31400
4408909395,31400
4408909396,31400
4408909410,31400
4408909420,31400
4408909490,31400
4408909910,31400
4408909912,31400
4408909913,31400
4408909914,31400
4408909919,31400
4408909920,31400
4408909990,31400
4408909991,31400
4408909992,31400
4408909999,31400
4411121000,31500
4411122000,31500
4411129000,31500
4411131000,31500
4411132000,31500
4411139000,31500
4411141000,31500
4411142010,31500
4411142090,31500
4411149000,31500
4411149010,31500
4411149090,31500
4411921000,31500
4411922010,31500
4411922090,31500
4411929000,31500
4411929010,31500
4411929090,31500
4411931000,31500
4411932010,31500
4411932090,31500
4411939000,31500
4411939010,31500
4411939090,31500
4411941000,31500
4411949000,31500
4410111000,31600
4410112000,31600
4410113000,31600
4410119000,31600
4410121000,31600
4410129000,31600
4410191000,31600
4410191010,31600
4410191090,31600
4410199000,31600
4410199010,31600
4410199020,31600
4410199030,31600
4410199090,31600
4410900000,31600
4418810000,31710
4418820000,31710
4418830000,31710
4418890000,31710
4418100000,31790
4418110000,31790
4418190000,31790
4418200000,31790
4418210000,31790
4418290000,31790
4418300000,31790
4418400000,31790
4418500000,31790
4418600000,31790
4418711000,31790
4418719000,31790
4418721000,31790
4418729000,31790
4418731000,31790
4418739000,31790
4418741000,31790
4418749000,31790
4418751000,31790
4418759000,31790
4418791000,31790
4418799000,31790
4418901000,31790
4418909000,31790
4418910000,31790
4418920000,31790
4418991000,31790
4418992000,31790
4418999000,31790
9406001000,31790
9406100000,31790
4414000000,31810
4414100000,31810
4414900000,31810
4419002010,31820
4419002090,31820
4419120000,31820
4419203000,31820
4419903000,31820
4419001000,31830
4419009000,31830
4419110000,31830
4419190000,31830
4419201000,31830
4419202000,31830
4419209000,31830
4419901000,31830
4419902000,31830
4419909000,31830
4602112000,31830
4602199000,31830
4420101000,31840
4420109000,31840
4420110000,31840
4420190000,31840
4420901000,31840
4420902000,31840
4420902010,31840
4420902020,31840
4420902030,31840
4420902090,31840
4420909010,31840
4420909020,31840
4420909090,31840
4421100000,31890
4421902000,31890
4421903000,31890
4421905000,31890
4421912000,31890
4421913000,31890
4421915000,31890
4421992000,31890
4421993000,31890
4421995000,31890
4503100000,31890
4602111000,31890
4602119000,31890
4602120000,31890
4401100000,31900
4401110000,31900
4401120000,31900
4401210000,31900
4401221000,31900
4401229000,31900
4401300000,31900
4401301000,31900
4401309000,31900
4401310000,31900
4401320000,31900
4401390000,31900
4401400000,31900
4401410000,31900
4401490000,31900
4402101000,31900
4402109000,31900
4402201000,31900
4402209000,31900
4402901000,31900
4402901010,31900
4402901090,31900
4402909000,31900
4402909010,31900
4402909090,31900
4404100000,31900
4404102000,31900
4404109000,31900
4404200000,31900
4404202000,31900
4404209000,31900
4405000000,31900
4406100000,31900
4406110000,31900
4406120000,31900
4406900000,31900
4406910000,31900
4406920000,31900
4409100000,31900
4409101000,31900
4409102000,31900
4409109000,31900
4409210000,31900
4409221000,31900
4409222000,31900
4409229000,31900
4409290000,31900
4409291000,31900
4409292000,31900
4409299000,31900
4413000000,31900
4415100000,31900
4415200000,31900
4416000000,31900
4417000000,31900
4421200000,31900
4421901010,31900
4421901090,31900
4421904000,31900
4421909000,31900
4421911000,31900
4421914000,31900
4421919000,31900
4421991000,31900
4421994000,31900
4421999000,31900
602100000,32100
602109000,32100
602207010,32100
602207020,32100
602207030,32100
602902010,32100
602902011,32100
602902019,32100
602902020,32100
602902021,32100
602902029,32100
602902030,32100
602902040,32100
602902050,32100
602902061,32100
602902069,32100
602902071,32100
602902079,32100
602902081,32100
602902089,32100
602902090,32100
602902091,32100
602902099,32100
1209991010,32200
1209991090,32200
1209994000,32200
4501100000,33100
4501900000,33100
4502000000,33100
4503900000,33100
4504100000,33100
4504900000,33100
4001100000,33200
4001210000,33200
4001211000,33200
4001212000,33200
4001213000,33200
4001214000,33200
4001215000,33200
4001216000,33200
4001220000,33200
4001290000,33200
4001300000,33200
4001301000,33200
4001309000,33200
604201000,33900
604202000,33900
604202010,33900
604202090,33900
714901010,33900
714901090,33900
1106201000,33900
1211901950,33900
1211909080,33900
1301901000,33900
1301909000,33900
1302193000,33900
1401101000,33900
1401102000,33900
1401109000,33900
1401200000,33900
1401201000,33900
1401209000,33900
1401900000,33900
1401901000,33900
1401909000,33900
1404902010,33900
1404902020,33900
1404902090,33900
1404903010,33900
1404903020,33900
1404903090,33900
1404906010,33900
1404906020,33900
1404906090,33900
4814901010,33900
4814901090,33900
301940000,41100
301941000,41100
301942000,41100
301950000,41100
302310000,41100
302320000,41100
302330000,41100
302340000,41100
302351000,41100
302352000,41100
302360000,41100
302390000,41100
303410000,41100
303420000,41100
303430000,41100
303440000,41100
303450000,41100
303451000,41100
303452000,41100
303460000,41100
303490000,41100
303796000,41200
303895000,41200
301111000,41900
301119000,41900
301190000,41900
301910000,41900
301911000,41900
301912000,41900
301930000,41900
301931000,41900
301939000,41900
301992000,41900
301994010,41900
301994090,41900
301994091,41900
301994099,41900
301995000,41900
301996000,41900
301997000,41900
301999010,41900
301999020,41900
301999030,41900
301999040,41900
301999051,41900
301999059,41900
301999060,41900
301999070,41900
301999080,41900
301999091,41900
301999092,41900
301999093,41900
301999094,41900
301999095,41900
301999096,41900
301999099,41900
302110000,41900
302111000,41900
302112000,41900
302130000,41900
302140000,41900
302190000,41900
302230000,41900
302290000,41900
302410000,41900
302420000,41900
302430000,41900
302440000,41900
302450000,41900
302460000,41900
302470000,41900
302491000,41900
302492000,41900
302493000,41900
302499000,41900
302520000,41900
302560000,41900
302590000,41900
302694000,41900
302699090,41900
302710000,41900
302720000,41900
302730000,41900
302790000,41900
302810000,41900
302820000,41900
302830000,41900
302840000,41900
302850000,41900
302891000,41900
302893000,41900
302894000,41900
302895000,41900
302896000,41900
302899010,41900
302899020,41900
302899030,41900
302899040,41900
302899090,41900
303110000,41900
303120000,41900
303130000,41900
303140000,41900
303190000,41900
303230000,41900
303240000,41900
303250000,41900
303290000,41900
303330000,41900
303390000,41900
303391000,41900
303399000,41900
303510000,41900
303530000,41900
303540000,41900
303550000,41900
303560000,41900
303570000,41900
303591000,41900
303592000,41900
303599000,41900
303610000,41900
303640000,41900
303680000,41900
303691000,41900
303699000,41900
303740000,41900
303794090,41900
303797000,41900
303798000,41900
303799070,41900
303799091,41900
303799096,41900
303799099,41900
303810000,41900
303821000,41900
303822000,41900
303830000,41900
303840000,41900
303893010,41900
303893020,41900
303893090,41900
303894000,41900
303896000,41900
303897000,41900
303898000,41900
303899010,41900
303899020,41900
303899030,41900
303899040,41900
303899050,41900
303899060,41900
303899070,41900
303899080,41900
303899091,41900
303899092,41900
303899093,41900
303899099,41900
305410000,41900
306111000,42100
306119000,42100
306131000,42100
306139000,42100
306161010,42100
306161090,42100
306169010,42100
306169090,42100
306171010,42100
306171090,42100
306179010,42100
306179090,42100
306179091,42100
306179099,42100
